upc;filename;etat;gencod;prix_final;prix_base;nom;reference;id;short_description;quantite;manufacturer;categorie;unite;prix_unite;profondeur;weight;feature;minimal_quantity;;;
112212014;centraleachatexport.com/22930-small_default/croustillants-au-saumon-et-crevettes-x-2.jpg;1;3,45302E+12;17.3238;17.323800;Croustillants au saumon et crevettes x 2;597203;85;Croustillants au saumon et crevettes x 2 FREGALINE L'étui 200g;10000;FREGALINE;1,2,6261,6271,6370,6482;4;4.000000;0.007917;1.033000;Conditionnement-L'étui 200g,Unité par carton-4,NB carton/palette-128,DLV Garantie-14,DLV Théorique-15;1;;;
112212015;centraleachatexport.com/31057-small_default/filets-de-merlan.jpg;1;3,45302E+12;35.0046;35.004600;Filets de merlan;912147;86;<p>Filets de merlan FREGALINE La barquette 250g</p>;10000;FREGALINE;1,2,6261,6271,6370,6482;6;6.000000;0.008910;1.500000;Conditionnement-La barquette 250g,Unité par carton-4,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212016;centraleachatexport.com/22931-small_default/filets-de-cabillaud.jpg;1;3,45302E+12;28.4391;28.439100;Filets de cabillaud;912105;87;Filets de cabillaud FREGALINE La barquette 250g;10000;FREGALINE;1,2,6261,6271,6370,6482;6;6.000000;0.008910;1.500000;Conditionnement-La barquette 250g,Unité par carton-4,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212017;centraleachatexport.com/22932-small_default/filet-de-lieu-noir.jpg;1;3,45302E+12;22.5558;22.555800;Filet de lieu noir;913343;88;Filet de lieu noir  FRAIS EMBAL La barquette 250g;10000;FRAIS EMBAL;1,2,6261,6271,6370,6482;6;6.000000;0.010640;1.150000;Conditionnement-La barquette 250g,Unité par carton-4,NB carton/palette-80,DLV Garantie-7,DLV Théorique-8;1;;;
112212018;centraleachatexport.com/38304-small_default/filet-de-queue-de-saumon-de-norvege.jpg;1;3,45302E+12;16.3446;16.344600;Filet de queue de saumon de Norvège;912063;89;Filet de queue de saumon de Norvège FRAIS EMBAL La barquette 200g;9998;FRAIS EMBAL;1,2,6261,6271,6370,6482;4;4.000000;0.008910;1.200000;Conditionnement-La barquette 200g,Unité par carton-4,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212019;centraleachatexport.com/22934-small_default/pave-de-saumon-bio-sans-arretes.jpg;1;3,45302E+12;33.7347;33.734700;Pavé de saumon BIO sans arrêtes;955666;90;<p>Pavé de saumon BIO sans arrêtes FREGALINE La pièce 140g</p>;10000;FREGALINE;1,2,6261,6271,6370,6482;6;6.000000;0.010640;1.000000;Conditionnement-La pièce 140g,Unité par carton-6,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8,Produits bio-oui;1;;;
112212020;centraleachatexport.com/22935-small_default/pave-de-saumon-label-rouge.jpg;1;3,45302E+12;35.6013;35.601300;Pavé de saumon label rouge;912089;91;Pavé de saumon label rouge   La barquette 140g;10000;;1,2,6261,6271,6370,6482;6;6.000000;0.008910;0.840000;Conditionnement-La barquette 140g,Unité par carton-6,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212021;centraleachatexport.com/37510-small_default/paves-de-saumon-a-griller-x2.jpg;1;3,45302E+12;29.6772;29.677200;Pavés de saumon à griller x2;911941;92;Pavés de saumon à griller x2 FREGALINE La barquette 280g;10000;FREGALINE;1,2,6261,6271,6370,6482;4;4.000000;0.010640;1.900000;Conditionnement-La barquette 280g,Unité par carton-4,NB carton/palette-80,DLV Garantie-7,DLV Théorique-8;1;;;
112212022;centraleachatexport.com/22937-small_default/crevettes-cuites-refrigerees.jpg;1;3,30608E+12;19.809;19.809000;Crevettes cuites réfrigérées;521963;93;<p>Crevettes cuites réfrigérées FREGALINE La barquette 200g</p>;10000;FREGALINE;1,2,6261,6271,6370,6482;6;6.000000;0.008910;1.200000;Conditionnement-La barquette 200g,Unité par carton-6,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212023;centraleachatexport.com/22938-small_default/dos-de-cabillaud-sans-aretes.jpg;1;3,45302E+12;22.098;22.098000;Dos de cabillaud sans arêtes;592865;94;Dos de cabillaud sans arêtes FRAIS EMBAL La barquette 200g;9999;FRAIS EMBAL;1,2,6261,6271,6370,6482;4;4.000000;0.008910;0.800000;Conditionnement-La barquette 200g,Unité par carton-4,NB carton/palette-100,DLV Garantie-7,DLV Théorique-8;1;;;
112212024;centraleachatexport.com/22939-small_default/filet-de-limande-meuniere.jpg;1;3,45302E+12;25.4925;25.492500;Filet de limande meunière;834168;95;Filet de limande meunière FRAIS EMBAL La barquette 200g;10000;FRAIS EMBAL;1,2,6261,6271,6370,6482;6;6.000000;0.009576;1.250000;Conditionnement-La barquette 200g,Unité par carton-6,NB carton/palette-120,DLV Garantie-11,DLV Théorique-12;1;;;
112212025;centraleachatexport.com/22940-small_default/croustillant-cabillaud.jpg;1;3,45302E+12;17.9808;17.980800;Croustillant cabillaud;597229;96;Croustillant cabillaud FREGALINE La boite 2 x 100g;10000;FREGALINE;1,2,6261,6271,6370,6482;4;4.000000;0.007917;1.033000;Conditionnement-La boite 2 x 100g,Unité par carton-4,NB carton/palette-128,DLV Garantie-14,DLV Théorique-15;1;;;
112212026;centraleachatexport.com/22941-small_default/steak-hache-de-colin.jpg;1;3,55161E+12;9.3726;9.372600;Steak haché de colin;825604;97;Steak haché de colin  L'ASSIETTE BLEUE L'étui 180g;10000;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.005320;0.944000;Conditionnement-L'étui 180g,Unité par carton-4,NB carton/palette-256,DLV Garantie-16,DLV Théorique-19;1;;;
112212027;centraleachatexport.com/22942-small_default/2-haches-de-saumon-echalote-ciboulette.jpg;1;3,55161E+12;9.6;9.600000;2 hachés de saumon échalote & ciboulette;955922;98;2 hachés de saumon échalote &amp; ciboulette L'ASSIETTE BLEUE L'étui 180g;9.6;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.005320;0.944000;Conditionnement-L'étui 180g,Unité par carton-4,NB carton/palette-256,DLV Garantie-19,DLV Théorique-23;1;;
112212028;centraleachatexport.com/22943-small_default/2-haches-au-thon-a-la-provencale-sans-aretes.jpg;1;3,55161E+12;9.4608;9.460800;2 hachés au thon à la provencale sans arêtes;955906;99;2 hachés au thon à la provencale sans arêtes L'ASSIETTE BLEUE L'étui 180g;10000;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.005320;0.944000;Conditionnement-L'étui 180g,Unité par carton-4,NB carton/palette-256,DLV Garantie-19,DLV Théorique-23;1;;;
112212029;centraleachatexport.com/22944-small_default/2-panes-au-merlan-saveur-citron.jpg;1;3,55161E+12;11.0652;11.065200;2 panés au Merlan saveur citron;955849;100;2 panés au Merlan saveur citron L'ASSIETTE BLEUE La barquette 200g;10000;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.003724;0.961000;Conditionnement-La barquette 200g,Unité par carton-4,NB carton/palette-384,DLV Garantie-17,DLV Théorique-20;1;;;
112212030;centraleachatexport.com/31053-small_default/croq-poisson-fromage.jpg;1;3,55161E+12;9.0816;9.081600;Croq'poisson fromage;964486;101;<p>Croq'poisson fromage L'ASSIETTE BLEUE La barquette 180g</p>;10000;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.003136;0.881000;Conditionnement-La barquette 180g,Unité par carton-4,NB carton/palette-384,DLV Garantie-15,DLV Théorique-18;1;;;
112212032;centraleachatexport.com/22946-small_default/doypack-de-crevette-nature.jpg;1;3,55161E+12;15.6186;15.618600;Doypack de crevette nature;965442;103;Doypack de crevette nature  DELICEMER La barquette 100g;9999;DELICEMER;1,2,6261,6271,6370,6482;4;4.000000;0.003600;0.700000;Conditionnement-La barquette 100g,Unité par carton-4,NB carton/palette-120,DLV Garantie-14,DLV Théorique-18;1;;;
112212033;centraleachatexport.com/31054-small_default/cabillaud-pane.jpg;1;3,55161E+12;10.5216;10.521600;Cabillaud pané;851667;104;<p>Cabillaud pané L'ASSIETTE BLEUE La barquette 200g</p>;10000;L'ASSIETTE BLEUE;1,2,6261,6271,6370,6482;4;4.000000;0.004095;0.981000;Conditionnement-La barquette 200g,Unité par carton-4,NB carton/palette-384,DLV Garantie-16,DLV Théorique-21;1;;;
112212036;centraleachatexport.com/38189-small_default/crevettes-jumbo-decortiquees.jpg;1;3,76004E+12;15.4989;15.498900;Crevettes jumbo décortiquées;937201;107;Crevettes jumbo décortiquées DELICEMER La barquette 90g;9999;DELICEMER;1,2,6261,6271,6370,6482;6;6.000000;0.004368;0.650000;Conditionnement-La barquette 90g,Unité par carton-6,NB carton/palette-80,DLV Garantie-11,DLV Théorique-14;1;;;
112212037;centraleachatexport.com/36589-small_default/crevettes-geantes-tigrees.jpg;1;3,76004E+12;25.569;25.569000;Crevettes géantes tigrées;871608;108;Crevettes géantes tigrées DELICEMER La barquette 110g;10000;DELICEMER;1,2,6261,6271,6370,6482;6;6.000000;0.003250;1.150000;Conditionnement-La barquette 110g,Unité par carton-6,NB carton/palette-240,DLV Garantie-10,DLV Théorique-12;1;;;
112212038;centraleachatexport.com/22950-small_default/crevette-rose-decortiques.jpg;1;3,76004E+12;10.8846;10.884600;Crevette rose décortiqués;937185;109;Crevette rose décortiqués  DELICEMER La barquette 110g;9997;DELICEMER;1,2,6261,6271,6370,6482;6;6.000000;0.003640;0.800000;Conditionnement-La barquette 110g,Unité par carton-6,NB carton/palette-192,DLV Garantie-11,DLV Théorique-14;1;;;
112212039;centraleachatexport.com/22951-small_default/moules-narelles.jpg;1;3,76004E+12;25.9578;25.957800;Moules narelles;523803;110;Moules narelles  DELICEMER La boite 340g;9995;DELICEMER;1,2,6261,6271,6370,6482;12;12.000000;0.008294;6.900000;Conditionnement-La boite 340g,Unité par carton-12,NB carton/palette-169,DLV Garantie-120,DLV Théorique-360;1;;;
112212040;centraleachatexport.com/31056-small_default/rollmops.jpg;1;3,76004E+12;12.6846;12.684600;Rollmops;937284;111;Rollmops  DELICEMER Le bocal 300g;9999;DELICEMER;1,2,6261,6271,6370,6482;6;6.000000;0.005950;1.800000;Conditionnement-Le bocal 300g,Unité par carton-6,NB carton/palette-144,DLV Garantie-40,DLV Théorique-70;1;;;
112212042;centraleachatexport.com/37129-small_default/filet-d-anchois-provence.jpg;1;3,24699E+12;14.0301;14.030100;Filet d'anchois à la provençale;877068;113;<p>Filet d'anchois provence La barquette 200g</p>;9999;;1,2,6261,6271,6370,6482;6;6.000000;0.003640;1.300000;Conditionnement-La barquette 200g,Unité par carton-20,NB carton/palette-80,DLV Garantie-30,DLV Théorique-35;1;;;
112212043;centraleachatexport.com/22952-small_default/oeufsde-truite.jpg;1;3,27677E+12;29.3391;29.339100;Oeufsde truite;958009;114;Oeufsde truite  COMPTOIR DU CAVIAR La boite 90g;9998;COMPTOIR DU CAVIAR;1,2,6261,6271,6370,6482;6;6.000000;0.001260;0.700000;Conditionnement-La boite 90g,Unité par carton-6,NB carton/palette-364,DLV Garantie-90,DLV Théorique-120;1;;;
112212044;centraleachatexport.com/22953-small_default/moules-vin-aperitif.jpg;1;8,71066E+12;25.9578;25.957800;Moules-vin apéritif;523886;115;Moules-vin apéritif  DELICEMER La boite 340g;10000;DELICEMER;1,2,6261,6271,6370,6482;12;12.000000;0.007656;6.900000;Conditionnement-La boite 340g,Unité par carton-12,NB carton/palette-169,DLV Garantie-120,DLV Théorique-360;1;;;
112213001;centraleachatexport.com/38932-small_default/jus-d-orange.jpg;1;5,40025E+12;9.4167;9.416700;Jus d'orange;939744;116;Jus d'orange WINNY La brique 1L;10000;WINNY;1,2,6261,6271,6367,6405;6;6.000000;0.035328;13.600000;Conditionnement-La brique 1L,Unité par carton-12,NB carton/palette-65,DLV Garantie-21,DLV Théorique-30;1;;;
112213001;centraleachatexport.com/22955-small_default/truite-fumee-au-bois-de-hetre.jpg;1;3,03361E+12;26.8479;26.847900;Truite fumée au bois de hêtre;912782;117;Truite fumée au bois de hêtre LABEYRIE La plaquette 120g;10000;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.010725;3.900000;Conditionnement-La plaquette 120g,Unité par carton-6,NB carton/palette-144,DLV Garantie-18,DLV Théorique-23;1;;;
112213002;centraleachatexport.com/22956-small_default/saumon-fume-bio.jpg;1;3,03361E+12;29.9268;29.926800;Saumon fumé BIO;963744;118;<p>Saumon fumé BIO LABEYRIE la plaquette 75g </p>;9999;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.014400;0.660000;Conditionnement-la plaquette 75g ,Unité par carton-6,NB carton/palette-120,DLV Garantie-17,DLV Théorique-23;1;;;
112213003;centraleachatexport.com/22957-small_default/saumon-irlandais-4-tranches.jpg;1;3,03361E+12;53.9982;53.998200;Saumon irlandais 4 tranches;911503;119;Saumon irlandais 4 tranches  LABEYRIE la plaquette 140 g ;10000;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.008250;1.500000;Conditionnement-la plaquette 140 g ,Unité par carton-10,NB carton/palette-160,DLV Garantie-18,DLV Théorique-23;1;;;
112213004;centraleachatexport.com/22958-small_default/saumon-norvegien-2-tranches.jpg;1;3,03361E+12;27.4068;27.406800;Saumon norvégien 2 tranches;851246;120;Saumon norvégien 2 tranches  LABEYRIE la plaquette 75g ;9971;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.008250;0.850000;Conditionnement-la plaquette 75g ,Unité par carton-6,NB carton/palette-100,DLV Garantie-17,DLV Théorique-21;1;;;
112213005;centraleachatexport.com/22959-small_default/saumon-fume-l-ecosse-boise-genereux.jpg;1;3,03361E+12;29.9268;29.926800;Saumon fumé L'Ecosse, boisé & généreux;851261;121;Saumon fumé L'Ecosse, boisé &amp; généreux LABEYRIE la plaquette 75g ;29.9268;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.008250;0.850000;Conditionnement-la plaquette 75g ,Unité par carton-6,NB carton/palette-100,DLV Garantie-17,DLV Théorique-21;1;;
112213009;centraleachatexport.com/37932-small_default/saumon-fume-le-norvege-25-de-sel.jpg;1;3,03361E+12;51.4593;51.459300;Saumon fumé Le Norvège -25% de sel;843086;125;Saumon fumé Le Norvège -25% de sel LABEYRIE La plaque 150g;10000;LABEYRIE;1,2,6261,6271,6370,6603;6;6.000000;0.008250;1.500000;Conditionnement-La plaque 150g,Unité par carton-5,NB carton/palette-160,DLV Garantie-16,DLV Théorique-21;1;;;
112213010;centraleachatexport.com/22964-small_default/saumon-fume-de-norvege.jpg;1;3,25856E+12;47.4048;47.404800;Saumon fumé de Norvège;912287;126;Saumon fumé de Norvège BELLE FRANCE La plaquette 230g;10000;BELLE FRANCE;1,2,6261,6271,6370,6603;6;6.000000;0.008775;1.380000;Conditionnement-La plaquette 230g,Unité par carton-6,NB carton/palette-120,DLV Garantie-18,DLV Théorique-23,Produits belle france -oui;1;;;
112213011;centraleachatexport.com/28391-small_default/saumon-fume-de-norvege-x-4.jpg;1;3,25856E+12;50.8725;50.872500;Saumon fumé de Norvège x 4;911982;127;<p>Saumon fumé de Norvège x 4 BELLE FRANCE La plaquette 150g</p>;10000;BELLE FRANCE;1,2,6261,6271,6370,6603;10;10.000000;0.009300;2.070000;Conditionnement-La plaquette 150g,Unité par carton-10,NB carton/palette-120,DLV Garantie-18,DLV Théorique-23,Produits belle france -oui;1;;;
112213012;centraleachatexport.com/22965-small_default/saumon-fume-d-ecosse.jpg;1;3,25856E+12;58.419;58.419000;Saumon fumé d'Ecosse;911966;128;Saumon fumé d'Ecosse BELLE FRANCE La plaquette 150g;9998;BELLE FRANCE;1,2,6261,6271,6370,6603;10;10.000000;0.008525;1.966000;Conditionnement-La plaquette 150g,Unité par carton-10,NB carton/palette-80,DLV Garantie-18,DLV Théorique-23,Produits belle france -oui;1;;;
112213013;centraleachatexport.com/22966-small_default/saumon-atlantique-fume-irlande-bio-x-4.jpg;1;3,25856E+12;37.4202;37.420200;Saumon atlantique fumé irlande bio x 4;576629;129;<p>Saumon atlantique fumé irlande bio x 4 BELLE FRANCE La plaquette 120 g</p>;9999;BELLE FRANCE;1,2,6261,6271,6370,6603;6;6.000000;0.006240;0.750000;Conditionnement-La plaquette 120 g,Unité par carton-6,NB carton/palette-136,DLV Garantie-17,DLV Théorique-21,Produits bio-oui,Produits belle france -oui;1;;;
112213014;centraleachatexport.com/22967-small_default/saumon-atlantique-fume-sauvage-x-4.jpg;1;3,25856E+12;37.4202;37.420200;Saumon atlantique fumé sauvage x 4;595900;130;Saumon atlantique fumé sauvage x 4  BELLE FRANCE La plaquette 140 g;10000;BELLE FRANCE;1,2,6261,6271,6370,6603;6;6.000000;0.006240;0.900000;Conditionnement-La plaquette 140 g,Unité par carton-6,NB carton/palette-96,DLV Garantie-18,DLV Théorique-22,Produits belle france -oui;1;;;
112213015;centraleachatexport.com/31024-small_default/saumon-atlantique-fume-norvege-lr-2-trs.jpg;1;3,25856E+12;26.0424;26.042400;Saumon Atlantique fumé Norvège Label Rouge  2 trs;912329;131;<p>Saumon Atlantique fumé Norvège Label Rouge 2 trs LES DELICES DE BELLE FRANCE La plaquette 80 g</p>;9999;LES DÉLICES DE BELLE FRANCE;1,2,6261,6271,6370,6603;6;6.000000;0.005580;0.925000;Conditionnement-La plaquette 80 g,Unité par carton-6,NB carton/palette-80,DLV Garantie-14,DLV Théorique-18,Produits belle france -oui;1;;;
112213016;centraleachatexport.com/31023-small_default/tranches-truite-fumee-x-4.jpg;1;3,25856E+12;17.763;17.763000;Tranches truite fumée x 4;957100;132;<p>Tranches truite fumée x 4 LES DELICES DE BELLE FRANCE La plaque 120g</p>;9994;LES DÉLICES DE BELLE FRANCE;1,2,6261,6271,6370,6603;5;5.000000;0.012096;0.938000;Conditionnement-La plaque 120g,Unité par carton-5,NB carton/palette-120,DLV Garantie-16,DLV Théorique-21,Produits belle france -oui;1;;;
112213020;centraleachatexport.com/22971-small_default/le-saumon-fume-ecosse.jpg;1;3,32143E+12;61.9056;61.905600;Le saumon fumé Ecosse;831487;136;Le saumon fumé Ecosse KRITSEN La plaque 140g;9999;KRITSEN;1,2,6261,6271,6370,6603;8;8.000000;0.009720;1.224000;Conditionnement-La plaque 140g,Unité par carton-8,NB carton/palette-136,DLV Garantie-17,DLV Théorique-21;1;;;
112213021;centraleachatexport.com/22972-small_default/le-saumon-fume-norvege.jpg;1;3,32143E+12;54.1884;54.188400;Le saumon fumé Norvège;831503;137;Le saumon fumé Norvège KRITSEN La plaque 140g;10000;KRITSEN;1,2,6261,6271,6370,6603;8;8.000000;0.009720;1.224000;Conditionnement-La plaque 140g,Unité par carton-8,NB carton/palette-136,DLV Garantie-17,DLV Théorique-21;1;;;
112213025;centraleachatexport.com/22975-small_default/saumon-atlantique-fume-4-tranches.jpg;1;3,25857E+12;44.4615;44.461500;Saumon atlantique fumé 4 tranches;912584;141;Saumon atlantique fumé 4 tranches  ECOPRIX La plaquette 200g;9989;ECOPRIX;1,2,6261,6271,6370,6603;10;10.000000;0.012800;2.100000;Conditionnement-La plaquette 200g,Unité par carton-10,NB carton/palette-180,DLV Garantie-18,DLV Théorique-23;1;;;
112214001;centraleachatexport.com/28376-small_default/pur-jus-orange-mangue-frais.jpg;1;3,25856E+12;11.5668;11.566800;Pur jus orange mangue frais;862763;142;<p>Pur jus orange mangue frais BELLE FRANCE La brique 1L</p>;9980;BELLE FRANCE;1,2,6261,6271,6367,6413;6;6.000000;0.008832;6.600000;Conditionnement-La brique 1L,Unité par carton-6,NB carton/palette-120,DLV Garantie-24,DLV Théorique-30,Produits belle france -oui;1;;;
112214001;centraleachatexport.com/29563-small_default/rillettes-de-thon.jpg;1;3,25856E+12;10.0611;10.061100;Rillettes de thon;862722;143;<p>Rillettes de thon BELLE FRANCE Le pot 150g</p>;9996;BELLE FRANCE;1,2,6261,6271,6370,6625;6;6.000000;0.004374;1.072000;Conditionnement-Le pot 150g,Unité par carton-6,NB carton/palette-294,DLV Garantie-32,DLV Théorique-38,Produits belle france -oui;1;;;
112214002;centraleachatexport.com/22977-small_default/jus-d-orange-de-floride-avec-pulpe.jpg;1;3,25856E+12;10.2789;10.278900;Jus d'orange de Floride avec pulpe;669580;144;Jus d'orange de Floride avec pulpe BELLE FRANCE La brique 1 litre;9980;BELLE FRANCE;1,2,6261,6271,6367,6413;6;6.000000;0.008832;6.600000;Conditionnement-La brique 1 litre,Unité par carton-6,NB carton/palette-120,DLV Garantie-24,DLV Théorique-33,Produits belle france -oui;1;;;
112214002;centraleachatexport.com/22978-small_default/rillettes-de-saumon.jpg;1;3,25856E+12;11.0934;11.093400;Rillettes de saumon;862748;145;Rillettes de saumon BELLE FRANCE Le pot 150g;9992;BELLE FRANCE;1,2,6261,6271,6370,6625;6;6.000000;0.004374;1.072000;Conditionnement-Le pot 150g,Unité par carton-6,NB carton/palette-294,DLV Garantie-32,DLV Théorique-38,Produits belle france -oui;1;;;
112214003;centraleachatexport.com/38938-small_default/cocktail-de-13-fruits-multivitamines.jpg;1;3,25856E+12;10.5822;10.582200;Cocktail de 13 fruits Multivitaminés;669721;146;Cocktail de 13 fruits Multivitaminés BELLE FRANCE La brique 1 litre;9970;BELLE FRANCE;1,2,6261,6271,6367,6413;6;6.000000;0.008832;6.600000;Conditionnement-La brique 1 litre,Unité par carton-6,NB carton/palette-120,DLV Garantie-24,DLV Théorique-32,Produits belle france -oui;1;;;
